,reaction_id,rxn_smiles,products_run,PatentNumber
1291,607044,[Cl:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[CH2:8][C:9]([OH:10])=[O:11].[N+:12]([O-:13])([OH:14])=[O:15]>OS(O)(=O)=O>[Cl:1][c:2]1[cH:3][cH:4][c:5]([N+:12]([O-:14])=[O:15])[cH:6][c:7]1[CH2:8][C:9]([OH:10])=[O:11],[Cl:1][c:2]1[cH:3][cH:4][c:5]([N+:12]([O-:14])=[O:15])[cH:6][c:7]1[CH2:8][C:9]([OH:10])=[O:11].[Cl:1][c:2]1[c:3]([N+:12]([O-:14])=[O:15])[cH:4][cH:5][cH:6][c:7]1[CH2:8][C:9]([OH:10])=[O:11].[Cl:1][c:2]1[cH:3][c:4]([N+:12]([O-:14])=[O:15])[cH:5][cH:6][c:7]1[CH2:8][C:9]([OH:10])=[O:11].[Cl:1][c:2]1[cH:3][cH:4][cH:5][c:6]([N+:12]([O-:14])=[O:15])[c:7]1[CH2:8][C:9]([OH:10])=[O:11],US08188113B2
1292,609065,[Br:1][Br:2].[CH3:3][O:4][C:5]([c:6]1[c:7]([NH2:8])[n:9][cH:10][cH:11][n:12]1)=[O:13]>CC(O)=O>[Br:2][c:11]1[cH:10][n:9][c:7]([NH2:8])[c:6]([C:5]([O:4][CH3:3])=[O:13])[n:12]1,[Br:2][c:11]1[cH:10][n:9][c:7]([NH2:8])[c:6]([C:5]([O:4][CH3:3])=[O:13])[n:12]1.[Br:2][c:10]1[n:9][c:7]([NH2:8])[c:6]([C:5]([O:4][CH3:3])=[O:13])[n:12][cH:11]1,US08198285B2
1293,608824,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[N+:9]([c:10]1[n:11][c:12]([NH2:13])[cH:14][cH:15][cH:16]1)([O-:17])=[O:18]>CC#N>[Br:1][c:16]1[c:10]([N+:9]([O-:17])=[O:18])[n:11][c:12]([NH2:13])[cH:14][cH:15]1,[Br:1][c:16]1[c:10]([N+:9]([O-:17])=[O:18])[n:11][c:12]([NH2:13])[cH:14][cH:15]1.[Br:1][c:14]1[c:12]([NH2:13])[n:11][c:10]([N+:9]([O-:17])=[O:18])[cH:16][cH:15]1.[Br:1][c:15]1[cH:14][c:12]([NH2:13])[n:11][c:10]([N+:9]([O-:17])=[O:18])[cH:16]1,US08193363B2
1294,609076,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[CH3:9][O:10][C:11]([c:12]1[c:13]([NH2:14])[n:15][cH:16][cH:17][n:18]1)=[O:19]>C(#N)C>[Br:1][c:17]1[cH:16][n:15][c:13]([NH2:14])[c:12]([C:11]([O:10][CH3:9])=[O:19])[n:18]1,[Br:1][c:17]1[cH:16][n:15][c:13]([NH2:14])[c:12]([C:11]([O:10][CH3:9])=[O:19])[n:18]1.[Br:1][c:16]1[n:15][c:13]([NH2:14])[c:12]([C:11]([O:10][CH3:9])=[O:19])[n:18][cH:17]1,US08198285B2
1295,610598,[I:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[NH2:9][c:10]1[n:11][c:12]([N:13]([CH2:14][c:15]2[cH:16][cH:17][c:18]([O:19][CH3:20])[cH:21][c:22]2[O:23][CH3:24])[C:25](=[O:26])[O:27][C:28]([CH3:29])([CH3:30])[CH3:31])[c:32]2[n:33][cH:34][n:35]([CH3:36])[c:37]2[cH:38]1>CC#N>[I:1][c:38]1[c:10]([NH2:9])[n:11][c:12]([N:13]([CH2:14][c:15]2[cH:16][cH:17][c:18]([O:19][CH3:20])[cH:21][c:22]2[O:23][CH3:24])[C:25](=[O:26])[O:27][C:28]([CH3:29])([CH3:30])[CH3:31])[c:32]2[n:33][cH:34][n:35]([CH3:36])[c:37]21,[I:1][c:38]1[c:10]([NH2:9])[n:11][c:12]([N:13]([CH2:14][c:15]2[cH:16][cH:17][c:18]([O:19][CH3:20])[cH:21][c:22]2[O:23][CH3:24])[C:25](=[O:26])[O:27][C:28]([CH3:29])([CH3:30])[CH3:31])[c:32]2[n:33][cH:34][n:35]([CH3:36])[c:37]21.[I:1][c:16]1[c:15]([CH2:14][N:13]([c:12]2[n:11][c:10]([NH2:9])[cH:38][c:37]3[c:32]2[n:33][cH:34][n:35]3[CH3:36])[C:25](=[O:26])[O:27][C:28]([CH3:29])([CH3:30])[CH3:31])[c:22]([O:23][CH3:24])[cH:21][c:18]([O:19][CH3:20])[cH:17]1.[I:1][c:17]1[cH:16][c:15]([CH2:14][N:13]([c:12]2[n:11][c:10]([NH2:9])[cH:38][c:37]3[c:32]2[n:33][cH:34][n:35]3[CH3:36])[C:25](=[O:26])[O:27][C:28]([CH3:29])([CH3:30])[CH3:31])[c:22]([O:23][CH3:24])[cH:21][c:18]1[O:19][CH3:20].[I:1][c:21]1[c:18]([O:19][CH3:20])[cH:17][cH:16][c:15]([CH2:14][N:13]([c:12]2[n:11][c:10]([NH2:9])[cH:38][c:37]3[c:32]2[n:33][cH:34][n:35]3[CH3:36])[C:25](=[O:26])[O:27][C:28]([CH3:29])([CH3:30])[CH3:31])[c:22]1[O:23][CH3:24].[I:1][c:34]1[n:33][c:32]2[c:12]([N:13]([CH2:14][c:15]3[cH:16][cH:17][c:18]([O:19][CH3:20])[cH:21][c:22]3[O:23][CH3:24])[C:25](=[O:26])[O:27][C:28]([CH3:29])([CH3:30])[CH3:31])[n:11][c:10]([NH2:9])[cH:38][c:37]2[n:35]1[CH3:36],US08202881B2
1296,611828,[CH2:1]([O:2][C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([NH2:10])[cH:11][cH:12]1)[CH3:13].[Cl:14][N:15]1[C:16](=[O:17])[CH2:18][CH2:19][C:20]1=[O:21]>C(Cl)(Cl)Cl>[CH2:1]([O:2][C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([NH2:10])[c:11]([Cl:14])[cH:12]1)[CH3:13],[CH2:1]([O:2][C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([NH2:10])[c:11]([Cl:14])[cH:12]1)[CH3:13].[CH2:1]([O:2][C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([NH2:10])[cH:11][c:12]1[Cl:14])[CH3:13],US08207213B2
1297,611729,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[O:8][C@H:9]3[CH2:10][C@H:11]([n:12]4[c:13]5[n:14][cH:15][n:16][c:17]([CH3:18])[c:19]5[cH:20][cH:21]4)[CH2:22][C@H:23]3[CH2:24][O:25]2)[cH:26][cH:27]1.[I:28][N:29]1[C:30](=[O:31])[CH2:32][CH2:33][C:34]1=[O:35]>C(Cl)Cl>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[O:8][C@H:9]3[CH2:10][C@H:11]([n:12]4[c:13]5[n:14][cH:15][n:16][c:17]([CH3:18])[c:19]5[c:20]([I:28])[cH:21]4)[CH2:22][C@H:23]3[CH2:24][O:25]2)[cH:26][cH:27]1,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[O:8][C@H:9]3[CH2:10][C@H:11]([n:12]4[c:13]5[n:14][cH:15][n:16][c:17]([CH3:18])[c:19]5[c:20]([I:28])[cH:21]4)[CH2:22][C@H:23]3[CH2:24][O:25]2)[cH:26][cH:27]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[O:8][C@H:9]3[CH2:10][C@H:11]([n:12]4[c:13]5[n:14][cH:15][n:16][c:17]([CH3:18])[c:19]5[cH:20][cH:21]4)[CH2:22][C@H:23]3[CH2:24][O:25]2)[cH:26][c:27]1[I:28].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[O:8][C@H:9]3[CH2:10][C@H:11]([n:12]4[c:13]5[n:14][cH:15][n:16][c:17]([CH3:18])[c:19]5[cH:20][cH:21]4)[CH2:22][C@H:23]3[CH2:24][O:25]2)[c:26]([I:28])[cH:27]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[O:8][C@H:9]3[CH2:10][C@H:11]([n:12]4[c:13]5[n:14][cH:15][n:16][c:17]([CH3:18])[c:19]5[cH:20][c:21]4[I:28])[CH2:22][C@H:23]3[CH2:24][O:25]2)[cH:26][cH:27]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[O:8][C@H:9]3[CH2:10][C@H:11]([n:12]4[c:13]5[n:14][c:15]([I:28])[n:16][c:17]([CH3:18])[c:19]5[cH:20][cH:21]4)[CH2:22][C@H:23]3[CH2:24][O:25]2)[cH:26][cH:27]1,US08207177B2
1298,611952,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[CH:9]1([C@H:10]([NH:11][C:12]([c:13]2[c:14]([CH3:15])[cH:16][c:17](=[O:18])[n:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[c:26]2[CH3:27])=[O:28])[c:29]2[cH:30][cH:31][cH:32][c:33]([F:34])[cH:35]2)[CH2:36][CH2:37][CH2:38]1>CN(C)C=O>[Br:1][c:16]1[c:14]([CH3:15])[c:13]([C:12]([NH:11][C@@H:10]([CH:9]2[CH2:36][CH2:37][CH2:38]2)[c:29]2[cH:30][cH:31][cH:32][c:33]([F:34])[cH:35]2)=[O:28])[c:26]([CH3:27])[n:19](-[c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[c:17]1=[O:18],[Br:1][c:16]1[c:14]([CH3:15])[c:13]([C:12]([NH:11][C@@H:10]([CH:9]2[CH2:36][CH2:37][CH2:38]2)[c:29]2[cH:30][cH:31][cH:32][c:33]([F:34])[cH:35]2)=[O:28])[c:26]([CH3:27])[n:19](-[c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[c:17]1=[O:18].[Br:1][c:25]1[c:20](-[n:19]2[c:17](=[O:18])[cH:16][c:14]([CH3:15])[c:13]([C:12]([NH:11][C@@H:10]([CH:9]3[CH2:36][CH2:37][CH2:38]3)[c:29]3[cH:30][cH:31][cH:32][c:33]([F:34])[cH:35]3)=[O:28])[c:26]2[CH3:27])[cH:21][cH:22][cH:23][cH:24]1.[Br:1][c:24]1[cH:23][cH:22][cH:21][c:20](-[n:19]2[c:17](=[O:18])[cH:16][c:14]([CH3:15])[c:13]([C:12]([NH:11][C@@H:10]([CH:9]3[CH2:36][CH2:37][CH2:38]3)[c:29]3[cH:30][cH:31][cH:32][c:33]([F:34])[cH:35]3)=[O:28])[c:26]2[CH3:27])[cH:25]1.[Br:1][c:23]1[cH:22][cH:21][c:20](-[n:19]2[c:17](=[O:18])[cH:16][c:14]([CH3:15])[c:13]([C:12]([NH:11][C@@H:10]([CH:9]3[CH2:36][CH2:37][CH2:38]3)[c:29]3[cH:30][cH:31][cH:32][c:33]([F:34])[cH:35]3)=[O:28])[c:26]2[CH3:27])[cH:25][cH:24]1.[Br:1][c:30]1[c:29]([C@H:10]([CH:9]2[CH2:36][CH2:37][CH2:38]2)[NH:11][C:12]([c:13]2[c:14]([CH3:15])[cH:16][c:17](=[O:18])[n:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[c:26]2[CH3:27])=[O:28])[cH:35][c:33]([F:34])[cH:32][cH:31]1.[Br:1][c:35]1[c:29]([C@H:10]([CH:9]2[CH2:36][CH2:37][CH2:38]2)[NH:11][C:12]([c:13]2[c:14]([CH3:15])[cH:16][c:17](=[O:18])[n:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[c:26]2[CH3:27])=[O:28])[cH:30][cH:31][cH:32][c:33]1[F:34].[Br:1][c:31]1[cH:30][c:29]([C@H:10]([CH:9]2[CH2:36][CH2:37][CH2:38]2)[NH:11][C:12]([c:13]2[c:14]([CH3:15])[cH:16][c:17](=[O:18])[n:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[c:26]2[CH3:27])=[O:28])[cH:35][c:33]([F:34])[cH:32]1.[Br:1][c:32]1[cH:31][cH:30][c:29]([C@H:10]([CH:9]2[CH2:36][CH2:37][CH2:38]2)[NH:11][C:12]([c:13]2[c:14]([CH3:15])[cH:16][c:17](=[O:18])[n:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[c:26]2[CH3:27])=[O:28])[cH:35][c:33]1[F:34],US08207347B2
1299,612352,[CH3:1][N:2]1[c:3]2[c:4]([cH:5][cH:6][cH:7][cH:8]2)[CH2:9][C:10]1=[O:11].[N+:12]([O-:13])([OH:14])=[O:15]>S(=O)(=O)(O)O>[CH3:1][N:2]1[c:3]2[c:4]([cH:5][c:6]([N+:12]([O-:14])=[O:15])[cH:7][cH:8]2)[CH2:9][C:10]1=[O:11],[CH3:1][N:2]1[c:3]2[c:4]([cH:5][c:6]([N+:12]([O-:14])=[O:15])[cH:7][cH:8]2)[CH2:9][C:10]1=[O:11].[CH3:1][N:2]1[c:3]2[c:4]([cH:5][cH:6][cH:7][c:8]2[N+:12]([O-:14])=[O:15])[CH2:9][C:10]1=[O:11].[CH3:1][N:2]1[c:3]2[c:4]([c:5]([N+:12]([O-:14])=[O:15])[cH:6][cH:7][cH:8]2)[CH2:9][C:10]1=[O:11].[CH3:1][N:2]1[c:3]2[c:4]([cH:5][cH:6][c:7]([N+:12]([O-:14])=[O:15])[cH:8]2)[CH2:9][C:10]1=[O:11],US08211923B2
1300,612377,[Cl:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[Cl:9][c:10]1[cH:11][cH:12][c:13](-[c:14]2[o:15][n:16][c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[cH:24][cH:25]1>C(O)(=O)C>[Cl:1][c:23]1[c:14](-[c:13]2[cH:12][cH:11][c:10]([Cl:9])[cH:25][cH:24]2)[o:15][n:16][c:17]1[C:18]([O:19][CH2:20][CH3:21])=[O:22],[Cl:1][c:23]1[c:14](-[c:13]2[cH:12][cH:11][c:10]([Cl:9])[cH:25][cH:24]2)[o:15][n:16][c:17]1[C:18]([O:19][CH2:20][CH3:21])=[O:22].[Cl:1][c:25]1[c:10]([Cl:9])[cH:11][cH:12][c:13](-[c:14]2[o:15][n:16][c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[cH:24]1.[Cl:1][c:24]1[c:13](-[c:14]2[o:15][n:16][c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[cH:12][cH:11][c:10]([Cl:9])[cH:25]1,US08211927B2
1301,612616,[Cl:1][c:2]1[n:3][c:4]([NH:5][C:6](=[O:7])[C:8]([CH3:9])([CH3:10])[CH3:11])[nH:12][c:13]2[n:14][cH:15][cH:16][c:17]1-2.[I:18][N:19]1[C:20](=[O:21])[CH2:22][CH2:23][C:24]1=[O:25]>C1COCC1>[Cl:1][c:2]1[n:3][c:4]([NH:5][C:6](=[O:7])[C:8]([CH3:9])([CH3:10])[CH3:11])[nH:12][c:13]2[n:14][cH:15][c:16]([I:18])[c:17]1-2,[Cl:1][c:2]1[n:3][c:4]([NH:5][C:6](=[O:7])[C:8]([CH3:9])([CH3:10])[CH3:11])[nH:12][c:13]2[n:14][cH:15][c:16]([I:18])[c:17]1-2.[Cl:1][c:2]1[n:3][c:4]([NH:5][C:6](=[O:7])[C:8]([CH3:9])([CH3:10])[CH3:11])[nH:12][c:13]2[n:14][c:15]([I:18])[cH:16][c:17]1-2,US08212020B2
1302,612391,[Cl:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[F:9][C:10]([F:11])([F:12])[c:13]1[cH:14][cH:15][c:16](-[c:17]2[o:18][n:19][c:20]([C:21]([O:22][CH2:23][CH3:24])=[O:25])[cH:26]2)[cH:27][cH:28]1>C(O)(=O)C>[Cl:1][c:26]1[c:17](-[c:16]2[cH:15][cH:14][c:13]([C:10]([F:9])([F:11])[F:12])[cH:28][cH:27]2)[o:18][n:19][c:20]1[C:21]([O:22][CH2:23][CH3:24])=[O:25],[Cl:1][c:26]1[c:17](-[c:16]2[cH:15][cH:14][c:13]([C:10]([F:9])([F:11])[F:12])[cH:28][cH:27]2)[o:18][n:19][c:20]1[C:21]([O:22][CH2:23][CH3:24])=[O:25].[Cl:1][c:28]1[c:13]([C:10]([F:9])([F:11])[F:12])[cH:14][cH:15][c:16](-[c:17]2[o:18][n:19][c:20]([C:21]([O:22][CH2:23][CH3:24])=[O:25])[cH:26]2)[cH:27]1.[Cl:1][c:27]1[c:16](-[c:17]2[o:18][n:19][c:20]([C:21]([O:22][CH2:23][CH3:24])=[O:25])[cH:26]2)[cH:15][cH:14][c:13]([C:10]([F:9])([F:11])[F:12])[cH:28]1,US08211927B2
1303,613310,[Br:1][Br:2].[OH:3][c:4]1[cH:5][cH:6][c:7]([CH2:8][C:9]([O:10][CH2:11][CH3:12])=[O:13])[cH:14][cH:15]1>C(Cl)(Cl)(Cl)Cl>[Br:2][c:15]1[c:4]([OH:3])[cH:5][cH:6][c:7]([CH2:8][C:9]([O:10][CH2:11][CH3:12])=[O:13])[cH:14]1,[Br:2][c:15]1[c:4]([OH:3])[cH:5][cH:6][c:7]([CH2:8][C:9]([O:10][CH2:11][CH3:12])=[O:13])[cH:14]1.[Br:2][c:14]1[c:7]([CH2:8][C:9]([O:10][CH2:11][CH3:12])=[O:13])[cH:6][cH:5][c:4]([OH:3])[cH:15]1,US08217064B2
1304,613355,[Br:1][Br:2].[Cl:3][c:4]1[cH:5][c:6]([CH2:7][C:8]([O:9][CH2:10][CH3:11])=[O:12])[cH:13][cH:14][c:15]1[OH:16]>C(Cl)(Cl)(Cl)Cl>[Br:2][c:14]1[cH:13][c:6]([CH2:7][C:8]([O:9][CH2:10][CH3:11])=[O:12])[cH:5][c:4]([Cl:3])[c:15]1[OH:16],[Br:2][c:14]1[cH:13][c:6]([CH2:7][C:8]([O:9][CH2:10][CH3:11])=[O:12])[cH:5][c:4]([Cl:3])[c:15]1[OH:16].[Br:2][c:5]1[c:4]([Cl:3])[c:15]([OH:16])[cH:14][cH:13][c:6]1[CH2:7][C:8]([O:9][CH2:10][CH3:11])=[O:12].[Br:2][c:13]1[c:6]([CH2:7][C:8]([O:9][CH2:10][CH3:11])=[O:12])[cH:5][c:4]([Cl:3])[c:15]([OH:16])[cH:14]1,US08217064B2
1305,613387,[CH2:1]1[C:2](=[O:3])[N:4]([Br:5])[C:6](=[O:7])[CH2:8]1.[NH2:9][c:10]1[cH:11][cH:12][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22]2)[cH:23][c:24]1[O:25][CH2:26][CH:27]1[CH2:28][CH2:29]1>C(Cl)(Cl)Cl.O>[Br:5][c:11]1[c:10]([NH2:9])[c:24]([O:25][CH2:26][CH:27]2[CH2:28][CH2:29]2)[cH:23][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22]2)[cH:12]1,[Br:5][c:11]1[c:10]([NH2:9])[c:24]([O:25][CH2:26][CH:27]2[CH2:28][CH2:29]2)[cH:23][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22]2)[cH:12]1.[Br:5][c:12]1[cH:11][c:10]([NH2:9])[c:24]([O:25][CH2:26][CH:27]2[CH2:28][CH2:29]2)[cH:23][c:13]1[C:14]1([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22]1.[Br:5][c:23]1[c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22]2)[cH:12][cH:11][c:10]([NH2:9])[c:24]1[O:25][CH2:26][CH:27]1[CH2:28][CH2:29]1,US08217064B2
1306,613393,[CH2:1]1[C:2](=[O:3])[N:4]([Br:5])[C:6](=[O:7])[CH2:8]1.[NH2:9][c:10]1[cH:11][cH:12][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:24][c:25]1[O:26][CH2:27][CH:28]1[CH2:29][CH2:30]1>C(Cl)(Cl)(Cl)Cl.O>[Br:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][CH:28]2[CH2:29][CH2:30]2)[cH:24][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12]1,[Br:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][CH:28]2[CH2:29][CH2:30]2)[cH:24][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12]1.[Br:5][c:12]1[cH:11][c:10]([NH2:9])[c:25]([O:26][CH2:27][CH:28]2[CH2:29][CH2:30]2)[cH:24][c:13]1[C:14]1([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]1.[Br:5][c:24]1[c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12][cH:11][c:10]([NH2:9])[c:25]1[O:26][CH2:27][CH:28]1[CH2:29][CH2:30]1,US08217064B2
1307,613409,[CH2:1]1[C:2](=[O:3])[N:4]([Br:5])[C:6](=[O:7])[CH2:8]1.[NH2:9][c:10]1[cH:11][cH:12][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:24][c:25]1[O:26][CH2:27][C:28]([F:29])([F:30])[F:31]>C(Cl)(Cl)(Cl)Cl.O>[Br:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12]1,[Br:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12]1.[Br:5][c:12]1[cH:11][c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]1[C:14]1([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]1.[Br:5][c:24]1[c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12][cH:11][c:10]([NH2:9])[c:25]1[O:26][CH2:27][C:28]([F:29])([F:30])[F:31],US08217064B2
1308,613414,[CH2:1]1[C:2](=[O:3])[N:4]([Br:5])[C:6](=[O:7])[CH2:8]1.[NH2:9][c:10]1[cH:11][cH:12][c:13]([CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24][c:25]1[O:26][CH2:27][C:28]([F:29])([F:30])[F:31]>C(Cl)(Cl)Cl.O>[Br:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]([CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:12]1,[Br:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]([CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:12]1.[Br:5][c:12]1[cH:11][c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]1[CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23].[Br:5][c:24]1[c:13]([CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:12][cH:11][c:10]([NH2:9])[c:25]1[O:26][CH2:27][C:28]([F:29])([F:30])[F:31],US08217064B2
1309,613433,[CH2:1]1[C:2](=[O:3])[N:4]([Cl:5])[C:6](=[O:7])[CH2:8]1.[NH2:9][c:10]1[cH:11][cH:12][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:24][c:25]1[O:26][CH2:27][C:28]([F:29])([F:30])[F:31]>C(Cl)(Cl)Cl.O>[Cl:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12]1,[Cl:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12]1.[Cl:5][c:12]1[cH:11][c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]1[C:14]1([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]1.[Cl:5][c:24]1[c:13]([C:14]2([C:15]([O:16][CH2:17][CH3:18])=[O:19])[CH2:20][CH2:21][CH2:22][CH2:23]2)[cH:12][cH:11][c:10]([NH2:9])[c:25]1[O:26][CH2:27][C:28]([F:29])([F:30])[F:31],US08217064B2
1310,613436,[CH2:1]1[C:2](=[O:3])[N:4]([Cl:5])[C:6](=[O:7])[CH2:8]1.[NH2:9][c:10]1[cH:11][cH:12][c:13]([CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24][c:25]1[O:26][CH2:27][C:28]([F:29])([F:30])[F:31]>C(Cl)(Cl)Cl.O>[Cl:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]([CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:12]1,[Cl:5][c:11]1[c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]([CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:12]1.[Cl:5][c:12]1[cH:11][c:10]([NH2:9])[c:25]([O:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:24][c:13]1[CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23].[Cl:5][c:24]1[c:13]([CH:14]([CH2:15][CH:16]([CH3:17])[CH3:18])[C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:12][cH:11][c:10]([NH2:9])[c:25]1[O:26][CH2:27][C:28]([F:29])([F:30])[F:31],US08217064B2
