,reaction_id,templates,rxn_smiles,products_run,yield,rxnname,N_atom,max_MW,charged,max_N_stereoisomers,bond_changes,aromatic,incorrect
2722,d7cb23fc151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[I;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[N:7]1[I:8].[cH:9]1[cH:10][c:11]2[cH:12][c:13]([N:14]3[CH2:15][CH2:16][CH2:17][O:18][CH2:19][CH2:20]3)[cH:21][n:22][c:23]2[nH:24]1>CC(C)=O.c1cc2cc(cnc2[nH]1)N1CCCCC1>[I:8][c:10]1[cH:9][nH:24][c:23]2[c:11]1[cH:12][c:13]([N:14]1[CH2:15][CH2:16][CH2:17][O:18][CH2:19][CH2:20]1)[cH:21][n:22]2,[I:8][c:10]1[cH:9][nH:24][c:23]2[c:11]1[cH:12][c:13]([N:14]1[CH2:15][CH2:16][CH2:17][O:18][CH2:19][CH2:20]1)[cH:21][n:22]2.[I:8][c:9]1[cH:10][c:11]2[cH:12][c:13]([N:14]3[CH2:15][CH2:16][CH2:17][O:18][CH2:19][CH2:20]3)[cH:21][n:22][c:23]2[nH:24]1.[I:8][c:12]1[c:11]2[cH:10][cH:9][nH:24][c:23]2[n:22][cH:21][c:13]1[N:14]1[CH2:15][CH2:16][CH2:17][O:18][CH2:19][CH2:20]1.[I:8][c:21]1[c:13]([N:14]2[CH2:15][CH2:16][CH2:17][O:18][CH2:19][CH2:20]2)[cH:12][c:11]2[cH:10][cH:9][nH:24][c:23]2[n:22]1,53.9,Iodination,24,343.018160068,True,1,"{('7', '8', 0.0), ('10', '8', 1.0)}",True,False
2723,d7cb0854151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[I;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][C@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][cH:10][cH:11][c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1.[O:18]=[C:19]1[CH2:20][CH2:21][C:22](=[O:23])[N:24]1[I:25]>CC(C)=O.c1cc2cc(cnc2[nH]1)N1CCCCC1>[CH3:1][C@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][cH:10][c:11]([I:25])[c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1,[CH3:1][C@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][cH:10][c:11]([I:25])[c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1.[CH3:1][C@H:2]1[CH2:3][N:4]([c:5]2[c:6]([I:25])[n:7][c:8]3[nH:9][cH:10][cH:11][c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1.[CH3:1][C@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][cH:10][cH:11][c:12]3[c:13]2[I:25])[CH2:14][C@@H:15]([CH3:16])[O:17]1.[CH3:1][C@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][c:10]([I:25])[cH:11][c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1,88.17,Iodination,25,357.03381013199987,True,1,"{('24', '25', 0.0), ('11', '25', 1.0)}",True,False
2724,d7cad906151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[I;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[N:7]1[I:8].[cH:9]1[cH:10][c:11]2[cH:12][c:13]([N:14]3[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]3)[cH:20][n:21][c:22]2[nH:23]1>CC(C)=O>[I:8][c:10]1[cH:9][nH:23][c:22]2[c:11]1[cH:12][c:13]([N:14]1[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]1)[cH:20][n:21]2,[I:8][c:10]1[cH:9][nH:23][c:22]2[c:11]1[cH:12][c:13]([N:14]1[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]1)[cH:20][n:21]2.[I:8][c:9]1[cH:10][c:11]2[cH:12][c:13]([N:14]3[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]3)[cH:20][n:21][c:22]2[nH:23]1.[I:8][c:12]1[c:11]2[cH:10][cH:9][nH:23][c:22]2[n:21][cH:20][c:13]1[N:14]1[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]1.[I:8][c:20]1[c:13]([N:14]2[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]2)[cH:12][c:11]2[cH:10][cH:9][nH:23][c:22]2[n:21]1,61.0,Iodination,23,327.023245448,True,1,"{('7', '8', 0.0), ('10', '8', 1.0)}",True,False
2725,d7cae5f4151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[I;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[N:7]1[I:8].[cH:9]1[cH:10][c:11]2[cH:12][c:13]([N:14]3[CH2:15][CH2:16][O:17][CH2:18][CH2:19]3)[cH:20][n:21][c:22]2[nH:23]1>CC(C)=O.c1cc2cc(cnc2[nH]1)N1CCCCC1>[I:8][c:10]1[cH:9][nH:23][c:22]2[c:11]1[cH:12][c:13]([N:14]1[CH2:15][CH2:16][O:17][CH2:18][CH2:19]1)[cH:20][n:21]2,[I:8][c:10]1[cH:9][nH:23][c:22]2[c:11]1[cH:12][c:13]([N:14]1[CH2:15][CH2:16][O:17][CH2:18][CH2:19]1)[cH:20][n:21]2.[I:8][c:9]1[cH:10][c:11]2[cH:12][c:13]([N:14]3[CH2:15][CH2:16][O:17][CH2:18][CH2:19]3)[cH:20][n:21][c:22]2[nH:23]1.[I:8][c:12]1[c:11]2[cH:10][cH:9][nH:23][c:22]2[n:21][cH:20][c:13]1[N:14]1[CH2:15][CH2:16][O:17][CH2:18][CH2:19]1.[I:8][c:20]1[c:13]([N:14]2[CH2:15][CH2:16][O:17][CH2:18][CH2:19]2)[cH:12][c:11]2[cH:10][cH:9][nH:23][c:22]2[n:21]1,59.0,Iodination,23,329.002510004,True,1,"{('7', '8', 0.0), ('10', '8', 1.0)}",True,False
2726,d7cb0b2e151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[I;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][C@@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][cH:10][cH:11][c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1.[O:18]=[C:19]1[CH2:20][CH2:21][C:22](=[O:23])[N:24]1[I:25]>CC(C)=O.c1cc2cc(cnc2[nH]1)N1CCCCC1>[CH3:1][C@@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][cH:10][c:11]([I:25])[c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1,[CH3:1][C@@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][cH:10][c:11]([I:25])[c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1.[CH3:1][C@@H:2]1[CH2:3][N:4]([c:5]2[c:6]([I:25])[n:7][c:8]3[nH:9][cH:10][cH:11][c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1.[CH3:1][C@@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][cH:10][cH:11][c:12]3[c:13]2[I:25])[CH2:14][C@@H:15]([CH3:16])[O:17]1.[CH3:1][C@@H:2]1[CH2:3][N:4]([c:5]2[cH:6][n:7][c:8]3[nH:9][c:10]([I:25])[cH:11][c:12]3[cH:13]2)[CH2:14][C@@H:15]([CH3:16])[O:17]1,92.43,Iodination,25,357.03381013199987,True,1,"{('24', '25', 0.0), ('11', '25', 1.0)}",True,False
2727,d7cd2094151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[n;H0;D3;+0:2]1:[c;H0;D3;+0:3](=[O;H0;D1;+0:4]):[nH;D2;+0:5]:[c;H0;D3;+0:6](=[O;H0;D1;+0:7]):[n;H0;D3;+0:8](-[Br;H0;D1;+0:9]):[c;H0;D3;+0:10]:1=[O;H0;D1;+0:11].[c,n:12]:[cH;D2;+0:13]:[c,n:14]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:13](:[c,n:12]):[c,n:14]",[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([N+:7]([O-:8])=[O:9])[c:10]([C:11]#[N:12])[c:13]1[CH3:14].[O:15]=[c:16]1[nH:17][c:18](=[O:19])[n:20]([Br:21])[c:22](=[O:23])[n:24]1[Br:25]>O.O=C(O)C(F)(F)F>[CH3:1][O:2][c:3]1[c:4]([Br:21])[cH:5][c:6]([N+:7]([O-:8])=[O:9])[c:10]([C:11]#[N:12])[c:13]1[CH3:14],[CH3:1][O:2][c:3]1[c:4]([Br:21])[cH:5][c:6]([N+:7]([O-:8])=[O:9])[c:10]([C:11]#[N:12])[c:13]1[CH3:14].[CH3:1][O:2][c:3]1[cH:4][c:5]([Br:21])[c:6]([N+:7]([O-:8])=[O:9])[c:10]([C:11]#[N:12])[c:13]1[CH3:14],76.0,Bromination,25,284.83846509200004,True,1,"{('21', '4', 1.0), ('20', '21', 0.0)}",True,False
2728,d7da7c94151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][CH2:4][N:5]([CH2:6][CH3:7])[c:8]1[cH:9][cH:10][c:11]2[c:12]([CH3:13])[cH:14][c:15](=[O:16])[o:17][c:18]2[cH:19]1>CCN(CC)CC.ClC(Cl)Cl>[Br:2][c:14]1[c:12]([CH3:13])[c:11]2[cH:10][cH:9][c:8]([N:5]([CH2:4][CH3:3])[CH2:6][CH3:7])[cH:19][c:18]2[o:17][c:15]1=[O:16],[Br:2][c:14]1[c:12]([CH3:13])[c:11]2[cH:10][cH:9][c:8]([N:5]([CH2:4][CH3:3])[CH2:6][CH3:7])[cH:19][c:18]2[o:17][c:15]1=[O:16].[Br:2][c:9]1[c:8]([N:5]([CH2:4][CH3:3])[CH2:6][CH3:7])[cH:19][c:18]2[c:11]([cH:10]1)[c:12]([CH3:13])[cH:14][c:15](=[O:16])[o:17]2.[Br:2][c:19]1[c:8]([N:5]([CH2:4][CH3:3])[CH2:6][CH3:7])[cH:9][cH:10][c:11]2[c:12]([CH3:13])[cH:14][c:15](=[O:16])[o:17][c:18]21.[Br:2][c:10]1[cH:9][c:8]([N:5]([CH2:4][CH3:3])[CH2:6][CH3:7])[cH:19][c:18]2[c:11]1[c:12]([CH3:13])[cH:14][c:15](=[O:16])[o:17]2,98.0,Bromination,19,309.03644085199994,True,1,"{('14', '2', 1.0), ('1', '2', 0.0)}",True,False
2729,d7dc8de0151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[NH2:3][c:4]1[cH:5][cH:6][n:7][n:8]1-[c:9]1[n:10][cH:11][cH:12][cH:13][c:14]1[F:15]>O.CC(=O)O.O=C(O[K])O[K]>[Br:2][c:5]1[c:4]([NH2:3])[n:8](-[c:9]2[n:10][cH:11][cH:12][cH:13][c:14]2[F:15])[n:7][cH:6]1,[Br:2][c:5]1[c:4]([NH2:3])[n:8](-[c:9]2[n:10][cH:11][cH:12][cH:13][c:14]2[F:15])[n:7][cH:6]1.[Br:2][c:6]1[cH:5][c:4]([NH2:3])[n:8](-[c:9]2[n:10][cH:11][cH:12][cH:13][c:14]2[F:15])[n:7]1.[Br:2][c:11]1[n:10][c:9](-[n:8]2[c:4]([NH2:3])[cH:5][cH:6][n:7]2)[c:14]([F:15])[cH:13][cH:12]1.[Br:2][c:12]1[cH:11][n:10][c:9](-[n:8]2[c:4]([NH2:3])[cH:5][cH:6][n:7]2)[c:14]([F:15])[cH:13]1.[Br:2][c:13]1[cH:12][cH:11][n:10][c:9](-[n:8]2[c:4]([NH2:3])[cH:5][cH:6][n:7]2)[c:14]1[F:15],93.0,Bromination,15,255.97598651200002,True,1,"{('2', '5', 1.0), ('1', '2', 0.0)}",True,False
2730,d7e1bcc0151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[I;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([NH2:8])[cH:9][cH:10][n:11]1.[O:12]=[C:13]1[CH2:14][CH2:15][C:16](=[O:17])[N:18]1[I:19]>ClCCCl>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([NH2:8])[c:9]([I:19])[cH:10][n:11]1,[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([NH2:8])[c:9]([I:19])[cH:10][n:11]1.[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([I:19])[c:7]([NH2:8])[cH:9][cH:10][n:11]1.[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([NH2:8])[cH:9][c:10]([I:19])[n:11]1,95.0,Iodination,19,277.955225464,True,1,"{('19', '9', 1.0), ('18', '19', 0.0)}",True,False
2731,d7f32a96151311ea81f9b7db9d39a498,"[Cl;H0;D1;+0:1]-[I;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[I;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9][c:10]1[C:11]([CH3:12])=[O:13].[Cl:14][I:15]>O.O.CC#N>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]([I:15])[cH:9][c:10]1[C:11]([CH3:12])=[O:13],[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]([I:15])[cH:9][c:10]1[C:11]([CH3:12])=[O:13].[CH3:1][O:2][c:3]1[c:4]([I:15])[c:5]([O:6][CH3:7])[cH:8][cH:9][c:10]1[C:11]([CH3:12])=[O:13].[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]([I:15])[c:10]1[C:11]([CH3:12])=[O:13],98.9,Iodination,15,305.975292212,True,1,"{('15', '8', 1.0), ('14', '15', 0.0)}",True,False
2732,d7f68fce151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][O:4][C:5](=[O:6])[CH2:7][CH2:8][c:9]1[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16]1>O.O.ClCCl.Cl[Al](Cl)Cl>[Br:2][c:11]1[cH:10][c:9]([CH2:8][CH2:7][C:5]([O:4][CH3:3])=[O:6])[cH:16][cH:15][c:12]1[O:13][CH3:14],[Br:2][c:11]1[cH:10][c:9]([CH2:8][CH2:7][C:5]([O:4][CH3:3])=[O:6])[cH:16][cH:15][c:12]1[O:13][CH3:14].[Br:2][c:10]1[c:9]([CH2:8][CH2:7][C:5]([O:4][CH3:3])=[O:6])[cH:16][cH:15][c:12]([O:13][CH3:14])[cH:11]1,99.78,Bromination,16,272.00480637600003,True,1,"{('11', '2', 1.0), ('1', '2', 0.0)}",True,False
2733,d7f7d8b6151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[n;H0;D3;+0:2]1:[c;H0;D3;+0:3](=[O;H0;D1;+0:4]):[nH;D2;+0:5]:[c;H0;D3;+0:6](=[O;H0;D1;+0:7]):[n;H0;D3;+0:8](-[Br;H0;D1;+0:9]):[c;H0;D3;+0:10]:1=[O;H0;D1;+0:11].[c,n:12]:[cH;D2;+0:13]:[c,n:14]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:13](:[c,n:12]):[c,n:14]",[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[F:13])[cH:14][cH:15][c:16]1[CH:17]=[O:18].[O:19]=[c:20]1[nH:21][c:22](=[O:23])[n:24]([Br:25])[c:26](=[O:27])[n:28]1[Br:29]>O.CN(C)C=O>[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[F:13])[c:14]([Br:25])[cH:15][c:16]1[CH:17]=[O:18],[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[F:13])[c:14]([Br:25])[cH:15][c:16]1[CH:17]=[O:18].[CH3:1][O:2][c:3]1[c:4]([Br:25])[c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[F:13])[cH:14][cH:15][c:16]1[CH:17]=[O:18].[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[c:7]([Br:25])[cH:8][c:9]([F:10])[cH:11][c:12]2[F:13])[cH:14][cH:15][c:16]1[CH:17]=[O:18].[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[cH:7][c:8]([Br:25])[c:9]([F:10])[cH:11][c:12]2[F:13])[cH:14][cH:15][c:16]1[CH:17]=[O:18].[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[c:11]([Br:25])[c:12]2[F:13])[cH:14][cH:15][c:16]1[CH:17]=[O:18].[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[F:13])[cH:14][c:15]([Br:25])[c:16]1[CH:17]=[O:18],80.67,Bromination,29,325.975398068,True,1,"{('14', '25', 1.0), ('24', '25', 0.0)}",True,False
2734,d80794d6151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][O:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10]([OH:11])[c:12]([C:13]([CH3:14])=[O:15])[cH:16]1>Cl.Cc1ccccc1.ClCCl.c1ccncc1>[Br:2][c:9]1[cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[cH:16][c:12]([C:13]([CH3:14])=[O:15])[c:10]1[OH:11],[Br:2][c:9]1[cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[cH:16][c:12]([C:13]([CH3:14])=[O:15])[c:10]1[OH:11].[Br:2][c:8]1[c:7]([C:5]([O:4][CH3:3])=[O:6])[cH:16][c:12]([C:13]([CH3:14])=[O:15])[c:10]([OH:11])[cH:9]1.[Br:2][c:16]1[c:7]([C:5]([O:4][CH3:3])=[O:6])[cH:8][cH:9][c:10]([OH:11])[c:12]1[C:13]([CH3:14])=[O:15],80.0,Bromination,16,271.968420868,True,1,"{('2', '9', 1.0), ('1', '2', 0.0)}",True,False
2735,d6359806151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][CH2:4][N:5]1[C:6](=[O:7])[CH2:8][CH2:9][CH2:10][c:11]2[cH:12][cH:13][c:14]([O:15][CH3:16])[cH:17][c:18]21>CO>[Br:2][c:13]1[cH:12][c:11]2[c:18]([cH:17][c:14]1[O:15][CH3:16])[N:5]([CH2:4][CH3:3])[C:6](=[O:7])[CH2:8][CH2:9][CH2:10]2,[Br:2][c:13]1[cH:12][c:11]2[c:18]([cH:17][c:14]1[O:15][CH3:16])[N:5]([CH2:4][CH3:3])[C:6](=[O:7])[CH2:8][CH2:9][CH2:10]2.[Br:2][c:12]1[c:11]2[c:18]([cH:17][c:14]([O:15][CH3:16])[cH:13]1)[N:5]([CH2:4][CH3:3])[C:6](=[O:7])[CH2:8][CH2:9][CH2:10]2.[Br:2][c:17]1[c:14]([O:15][CH3:16])[cH:13][cH:12][c:11]2[c:18]1[N:5]([CH2:4][CH3:3])[C:6](=[O:7])[CH2:8][CH2:9][CH2:10]2,81.0,Bromination,18,297.036440852,True,1,"{('13', '2', 1.0), ('1', '2', 0.0)}",True,False
2736,d629b928151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[O:3]=[C:4]([OH:5])[c:6]1[n:7][nH:8][c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]12>CC(=O)O>[Br:2][c:12]1[cH:11][cH:10][c:9]2[nH:8][n:7][c:6]([C:4](=[O:3])[OH:5])[c:14]2[cH:13]1,[Br:2][c:12]1[cH:11][cH:10][c:9]2[nH:8][n:7][c:6]([C:4](=[O:3])[OH:5])[c:14]2[cH:13]1.[Br:2][c:10]1[c:9]2[nH:8][n:7][c:6]([C:4](=[O:3])[OH:5])[c:14]2[cH:13][cH:12][cH:11]1.[Br:2][c:11]1[cH:10][c:9]2[nH:8][n:7][c:6]([C:4](=[O:3])[OH:5])[c:14]2[cH:13][cH:12]1.[Br:2][c:13]1[cH:12][cH:11][cH:10][c:9]2[nH:8][n:7][c:6]([C:4](=[O:3])[OH:5])[c:14]21,74.0,Bromination,14,239.9534395,True,1,"{('12', '2', 1.0), ('1', '2', 0.0)}",True,False
2737,d64af200151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][O:9][c:10]1[cH:11][c:12]([CH3:13])[cH:14][cH:15][c:16]1[O:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH3:23]>O.ClCCl>[Br:2][c:14]1[c:12]([CH3:13])[cH:11][c:10]([O:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[c:16]([O:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH3:23])[cH:15]1,[Br:2][c:14]1[c:12]([CH3:13])[cH:11][c:10]([O:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[c:16]([O:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH3:23])[cH:15]1.[Br:2][c:11]1[c:10]([O:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[c:16]([O:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH3:23])[cH:15][cH:14][c:12]1[CH3:13].[Br:2][c:15]1[cH:14][c:12]([CH3:13])[cH:11][c:10]([O:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[c:16]1[O:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH3:23],90.0,Bromination,23,370.150742332,True,1,"{('14', '2', 1.0), ('1', '2', 0.0)}",True,False
2738,d66dcc9e151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[I;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[I;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[F:1][c:2]1[cH:3][n:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[cH:11]1.[I:12][I:13]>CC(C)NC(C)C.CCCCCC.CCOC(C)=O.CCCC[Li].C1CCOC1.C1CCOC1.Cl[Na].O>[F:1][c:2]1[cH:3][n:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[c:11]1[I:13],[F:1][c:2]1[cH:3][n:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[c:11]1[I:13].[F:1][c:2]1[c:3]([I:13])[n:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[cH:11]1.[F:1][c:2]1[cH:3][n:4][c:5]2[c:6]([I:13])[cH:7][cH:8][cH:9][c:10]2[cH:11]1.[F:1][c:2]1[cH:3][n:4][c:5]2[cH:6][c:7]([I:13])[cH:8][cH:9][c:10]2[cH:11]1.[F:1][c:2]1[cH:3][n:4][c:5]2[cH:6][cH:7][c:8]([I:13])[cH:9][c:10]2[cH:11]1.[F:1][c:2]1[cH:3][n:4][c:5]2[cH:6][cH:7][cH:8][c:9]([I:13])[c:10]2[cH:11]1,68.36,Iodination,13,272.94507538000005,True,1,"{('11', '13', 1.0), ('12', '13', 0.0)}",True,False
